Method:,Hadamard 1,,
1667.551741,2.220872,206036.000000,1239.000000
1670.471913,2.207322,198740.000000,1233.000000
1673.387877,2.232164,191324.000000,1121.000000
1677.269286,2.243348,180904.000000,1033.000000
1680.175435,2.234636,173020.000000,1008.000000
1683.077376,2.227655,163336.000000,967.000000
1685.975111,2.164896,153492.000000,1050.000000
1688.868638,2.203616,144792.000000,906.000000
1691.757958,2.171488,134764.000000,908.000000
1694.643072,2.215425,125628.000000,765.000000
1697.523978,2.146545,116732.000000,833.000000
1701.358642,2.193806,104684.000000,670.000000
