Method:,Hadamard 1,,
1664.627362,2.600650,214104.000000,537.000000
1667.551741,2.557307,206036.000000,571.000000
1670.471913,2.547777,198740.000000,563.000000
1673.387877,2.572499,191324.000000,512.000000
1677.269286,2.587202,180904.000000,468.000000
1680.175435,2.543491,173020.000000,495.000000
1683.077376,2.481493,163336.000000,539.000000
1685.975111,2.568038,153492.000000,415.000000
1688.868638,2.528287,144792.000000,429.000000
1691.757958,2.472518,134764.000000,454.000000
1694.643072,2.546418,125628.000000,357.000000
1697.523978,2.582890,116732.000000,305.000000
1701.358642,2.506663,104684.000000,326.000000
