Method:,Hadamard 1,,
1094.171771,1.293525,342156.000000,17406.000000
1097.825365,1.305399,345700.000000,17112.000000
1101.474752,1.319651,349572.000000,16745.000000
1105.119932,1.335600,353400.000000,16318.000000
1108.760905,1.352626,359264.000000,15951.000000
1112.397671,1.370888,364780.000000,15529.000000
1117.240148,1.402603,373868.000000,14795.000000
1120.867097,1.436511,382616.000000,14004.000000
1124.489840,1.485766,390496.000000,12760.000000
1128.108376,1.563355,399044.000000,10906.000000
1131.722704,1.659395,406288.000000,8901.000000
1135.332826,1.791834,414124.000000,6688.000000
1138.938741,1.940935,420360.000000,4816.000000
1143.740082,2.112154,427236.000000,3300.000000
1147.336181,2.183326,431936.000000,2832.000000
1150.928072,2.221223,436704.000000,2624.000000
1154.515756,2.231513,439676.000000,2580.000000
1158.099233,2.238172,442316.000000,2556.000000
1161.678504,2.257014,444760.000000,2461.000000
1165.253567,2.269573,447392.000000,2405.000000
1168.824423,2.262438,452728.000000,2474.000000
1173.579020,2.259568,458836.000000,2524.000000
1177.140060,2.282277,462588.000000,2415.000000
1180.696893,2.297079,465744.000000,2350.000000
1184.249519,2.275567,469076.000000,2487.000000
1187.797937,2.300219,470920.000000,2359.000000
1191.342149,2.300822,474972.000000,2376.000000
1194.882154,2.294655,479904.000000,2435.000000
1199.595616,2.288028,484864.000000,2498.000000
1203.125804,2.294624,488540.000000,2479.000000
1206.651786,2.299029,494516.000000,2484.000000
1210.173560,2.283475,499592.000000,2601.000000
1213.691128,2.266162,506092.000000,2742.000000
1217.204488,2.270531,518480.000000,2781.000000
1220.713641,2.261716,531812.000000,2911.000000
1224.218588,2.260990,543144.000000,2978.000000
1228.885305,2.263683,559736.000000,3050.000000
1232.380435,2.257634,573168.000000,3167.000000
1235.871358,2.250712,582452.000000,3270.000000
1239.358074,2.254023,589960.000000,3287.000000
1242.840583,2.252785,599556.000000,3350.000000
1246.318885,2.240782,605496.000000,3478.000000
1249.792980,2.218873,610800.000000,3690.000000
1254.418562,2.213289,616560.000000,3773.000000
1257.882841,2.211211,620936.000000,3818.000000
1261.342912,2.215804,624908.000000,3802.000000
1264.798777,2.221028,631140.000000,3794.000000
1268.250434,2.212985,634092.000000,3883.000000
1271.697885,2.208486,639840.000000,3959.000000
1275.141128,2.220611,644328.000000,3877.000000
1278.580165,2.231994,648644.000000,3802.000000
1283.159003,2.249930,654124.000000,3679.000000
1286.588223,2.264886,658088.000000,3576.000000
1290.013236,2.283471,663812.000000,3456.000000
1293.434042,2.301479,665888.000000,3326.000000
1296.850641,2.319028,668540.000000,3207.000000
1300.263033,2.344367,673348.000000,3047.000000
1303.671218,2.376896,676416.000000,2840.000000
1308.208921,2.404869,681284.000000,2682.000000
1311.607290,2.426697,682744.000000,2556.000000
1315.001451,2.450072,686672.000000,2436.000000
1318.391406,2.475180,690208.000000,2311.000000
1321.777154,2.480626,691356.000000,2286.000000
1325.158694,2.501628,693236.000000,2184.000000
1328.536028,2.521891,695416.000000,2091.000000
1331.909155,2.502497,695896.000000,2188.000000
1336.400113,2.512168,698232.000000,2147.000000
1339.763423,2.529529,698616.000000,2064.000000
1343.122526,2.530722,699520.000000,2061.000000
1346.477423,2.530585,698960.000000,2060.000000
1349.828112,2.530940,698852.000000,2058.000000
1353.174594,2.541494,696212.000000,2001.000000
1356.516869,2.568987,694264.000000,1873.000000
1360.966692,2.556418,690664.000000,1918.000000
1364.299151,2.534427,690108.000000,2016.000000
1367.627403,2.540634,689972.000000,1987.000000
1370.951448,2.525234,687384.000000,2051.000000
1374.271286,2.538084,685588.000000,1986.000000
1377.586916,2.553664,679500.000000,1899.000000
1380.898340,2.542308,675208.000000,1937.000000
1384.205557,2.540321,670044.000000,1931.000000
1388.608635,2.522919,662728.000000,1988.000000
1391.906036,2.549584,656840.000000,1853.000000
1395.199229,2.546654,654888.000000,1860.000000
1398.488216,2.555932,652124.000000,1813.000000
1401.772995,2.574669,651956.000000,1736.000000
1405.053567,2.562182,648440.000000,1777.000000
1408.329933,2.557791,645528.000000,1787.000000
1412.691876,2.571473,641584.000000,1721.000000
1415.958425,2.565253,642016.000000,1747.000000
1419.220767,2.558800,643048.000000,1776.000000
1422.478902,2.569466,644192.000000,1736.000000
1425.732830,2.577560,646104.000000,1709.000000
1428.982551,2.565060,645772.000000,1758.000000
1432.228065,2.584678,645636.000000,1680.000000
1435.469372,2.589140,648420.000000,1670.000000
1439.784570,2.579509,650528.000000,1713.000000
1443.016061,2.576743,651304.000000,1726.000000
1446.243345,2.556004,652232.000000,1813.000000
1449.466421,2.579121,652604.000000,1720.000000
1452.685291,2.582685,655304.000000,1713.000000
1455.899953,2.573510,652092.000000,1741.000000
1459.110409,2.578686,651192.000000,1718.000000
1463.384472,2.591698,650688.000000,1666.000000
1466.585111,2.562752,649656.000000,1778.000000
1469.781544,2.590199,648836.000000,1667.000000
1472.973769,2.604300,646124.000000,1607.000000
1476.161787,2.596140,645540.000000,1636.000000
1479.345598,2.580369,641164.000000,1685.000000
1482.525202,2.592406,638840.000000,1633.000000
1485.700600,2.607666,636564.000000,1571.000000
1489.927918,2.596711,631376.000000,1598.000000
1493.093499,2.597498,625792.000000,1581.000000
1496.254873,2.591829,622364.000000,1593.000000
1499.412039,2.593065,619828.000000,1582.000000
1502.564999,2.595996,616136.000000,1562.000000
1505.713752,2.595724,612992.000000,1555.000000
1508.858298,2.607454,608308.000000,1502.000000
1513.044481,2.586186,604304.000000,1567.000000
1516.179211,2.593912,600232.000000,1529.000000
1519.309733,2.595569,595040.000000,1510.000000
1522.436048,2.608445,590620.000000,1455.000000
1525.558157,2.604369,584700.000000,1454.000000
1528.676058,2.614828,579592.000000,1407.000000
1531.789752,2.580139,571988.000000,1504.000000
1534.899240,2.587368,565348.000000,1462.000000
1539.038678,2.577073,555124.000000,1470.000000
1542.138349,2.618575,548880.000000,1321.000000
1545.233813,2.599510,543996.000000,1368.000000
1548.325070,2.606874,536312.000000,1326.000000
1551.412120,2.620561,528856.000000,1267.000000
1554.494963,2.636755,519920.000000,1200.000000
1557.573599,2.589780,511724.000000,1316.000000
1561.671903,2.586050,501180.000000,1300.000000
1564.740722,2.611135,493812.000000,1209.000000
1567.805335,2.602135,486484.000000,1216.000000
1570.865740,2.580799,478016.000000,1255.000000
1573.921939,2.636149,470736.000000,1088.000000
1576.973930,2.602943,462940.000000,1155.000000
1580.021715,2.579402,455600.000000,1200.000000
1584.078883,2.613834,442228.000000,1076.000000
1587.116851,2.623897,434928.000000,1034.000000
1590.150612,2.560275,426524.000000,1174.000000
1593.180167,2.602559,417680.000000,1043.000000
1596.205514,2.612391,409220.000000,999.000000
1599.226654,2.585813,400340.000000,1039.000000
1602.243587,2.625885,390020.000000,923.000000
1605.256313,2.539405,383312.000000,1107.000000
1609.266737,2.559461,372056.000000,1026.000000
1612.269646,2.579529,361928.000000,953.000000
1615.268349,2.582428,355176.000000,929.000000
1618.262845,2.643533,346344.000000,787.000000
1621.253133,2.624790,335508.000000,796.000000
1624.239215,2.591392,326676.000000,837.000000
1627.221090,2.572410,317936.000000,851.000000
1631.190378,2.623370,303324.000000,722.000000
1634.162437,2.593532,296520.000000,756.000000
1637.130288,2.632925,287740.000000,670.000000
1640.093932,2.590658,282096.000000,724.000000
1643.053370,2.609437,273812.000000,673.000000
1646.008600,2.585435,266404.000000,692.000000
1648.959623,2.588617,258280.000000,666.000000
1651.906439,2.597522,250172.000000,632.000000
1655.828983,2.541543,240100.000000,690.000000
1658.765983,2.596409,230580.000000,584.000000
1661.698776,2.544939,222696.000000,635.000000
1664.627362,2.584770,214104.000000,557.000000
1667.551741,2.597940,206036.000000,520.000000
1670.471913,2.608976,198740.000000,489.000000
1673.387877,2.550987,191324.000000,538.000000
1677.269286,2.604236,180904.000000,450.000000
1680.175435,2.539126,173020.000000,500.000000
1683.077376,2.560836,163336.000000,449.000000
1685.975111,2.576491,153492.000000,407.000000
1688.868638,2.512385,144792.000000,445.000000
1691.757958,2.568473,134764.000000,364.000000
1694.643072,2.512499,125628.000000,386.000000
1697.523978,2.402548,116732.000000,462.000000
1701.358642,2.512024,104684.000000,322.000000
