Method:,Hadamard 1,,
1321.777154,2.577726,691356.000000,1828.000000
1325.158694,2.586333,693236.000000,1797.000000
1328.536028,2.582412,695416.000000,1819.000000
1331.909155,2.587031,695896.000000,1801.000000
1336.400113,2.605703,698232.000000,1731.000000
1339.763423,2.606444,698616.000000,1729.000000
1343.122526,2.597564,699520.000000,1767.000000
1346.477423,2.575874,698960.000000,1856.000000
1349.828112,2.613171,698852.000000,1703.000000
1353.174594,2.611017,696212.000000,1705.000000
1356.516869,2.603228,694264.000000,1731.000000
1360.966692,2.612925,690664.000000,1684.000000
1364.299151,2.584611,690108.000000,1796.000000
1367.627403,2.563751,689972.000000,1884.000000
1370.951448,2.629834,687384.000000,1612.000000
1374.271286,2.598519,685588.000000,1728.000000
1377.586916,2.588903,679500.000000,1751.000000
1380.898340,2.608545,675208.000000,1663.000000
1384.205557,2.621441,670044.000000,1602.000000
1388.608635,2.604642,662728.000000,1647.000000
1391.906036,2.594743,656840.000000,1670.000000
1395.199229,2.615043,654888.000000,1589.000000
1398.488216,2.620927,652124.000000,1561.000000
1401.772995,2.620815,651956.000000,1561.000000
1405.053567,2.646922,648440.000000,1462.000000
1408.329933,2.598528,645528.000000,1627.000000
1412.691876,2.613572,641584.000000,1562.000000
1415.958425,2.632324,642016.000000,1497.000000
1419.220767,2.633022,643048.000000,1497.000000
1422.478902,2.645556,644192.000000,1457.000000
1425.732830,2.629890,646104.000000,1515.000000
1428.982551,2.671145,645772.000000,1377.000000
1432.228065,2.636801,645636.000000,1490.000000
1435.469372,2.646909,648420.000000,1462.000000
1439.784570,2.650702,650528.000000,1454.000000
1443.016061,2.643816,651304.000000,1479.000000
1446.243345,2.649752,652232.000000,1461.000000
1449.466421,2.624038,652604.000000,1551.000000
1452.685291,2.638906,655304.000000,1505.000000
1455.899953,2.627353,652092.000000,1538.000000
1459.110409,2.681129,651192.000000,1357.000000
1463.384472,2.655614,650688.000000,1438.000000
1466.585111,2.642422,649656.000000,1480.000000
1469.781544,2.666317,648836.000000,1399.000000
1472.973769,2.594943,646124.000000,1642.000000
1476.161787,2.667221,645540.000000,1389.000000
1479.345598,2.627130,641164.000000,1513.000000
1482.525202,2.658025,638840.000000,1404.000000
1485.700600,2.636229,636564.000000,1471.000000
1489.927918,2.624486,631376.000000,1499.000000
1493.093499,2.616591,625792.000000,1513.000000
1496.254873,2.639316,622364.000000,1428.000000
1499.412039,2.651449,619828.000000,1383.000000
1502.564999,2.652006,616136.000000,1373.000000
1505.713752,2.669521,612992.000000,1312.000000
1508.858298,2.651224,608308.000000,1358.000000
1513.044481,2.691704,604304.000000,1229.000000
1516.179211,2.648307,600232.000000,1349.000000
1519.309733,2.667336,595040.000000,1280.000000
1522.436048,2.648110,590620.000000,1328.000000
1525.558157,2.650990,584700.000000,1306.000000
1528.676058,2.652533,579592.000000,1290.000000
1531.789752,2.641776,571988.000000,1305.000000
1534.899240,2.660297,565348.000000,1236.000000
1539.038678,2.630781,555124.000000,1299.000000
1542.138349,2.688325,548880.000000,1125.000000
1545.233813,2.650662,543996.000000,1216.000000
1548.325070,2.672894,536312.000000,1139.000000
1551.412120,2.648887,528856.000000,1187.000000
1554.494963,2.658270,519920.000000,1142.000000
1557.573599,2.688260,511724.000000,1049.000000
1561.671903,2.622263,501180.000000,1196.000000
1564.740722,2.653355,493812.000000,1097.000000
1567.805335,2.643706,486484.000000,1105.000000
1570.865740,2.683369,478016.000000,991.000000
1573.921939,2.647881,470736.000000,1059.000000
1576.973930,2.671208,462940.000000,987.000000
1580.021715,2.632459,455600.000000,1062.000000
1584.078883,2.659771,442228.000000,968.000000
1587.116851,2.647635,434928.000000,979.000000
1590.150612,2.638274,426524.000000,981.000000
1593.180167,2.669506,417680.000000,894.000000
1596.205514,2.665014,409220.000000,885.000000
1599.226654,2.676601,400340.000000,843.000000
1602.243587,2.650073,390020.000000,873.000000
1605.256313,2.662907,383312.000000,833.000000
1609.266737,2.649963,372056.000000,833.000000
1612.269646,2.656075,361928.000000,799.000000
1615.268349,2.625132,355176.000000,842.000000
1618.262845,2.637505,346344.000000,798.000000
1621.253133,2.626430,335508.000000,793.000000
1624.239215,2.657388,326676.000000,719.000000
1627.221090,2.622098,317936.000000,759.000000
1631.190378,2.627601,303324.000000,715.000000
1634.162437,2.625099,296520.000000,703.000000
1637.130288,2.612663,287740.000000,702.000000
1640.093932,2.626923,282096.000000,666.000000
1643.053370,2.745487,273812.000000,492.000000
1646.008600,2.709537,266404.000000,520.000000
1648.959623,2.641975,258280.000000,589.000000
1651.906439,2.648502,250172.000000,562.000000
1655.828983,2.647195,240100.000000,541.000000
1658.765983,2.674402,230580.000000,488.000000
1661.698776,2.577597,222696.000000,589.000000
1664.627362,2.583991,214104.000000,558.000000
1667.551741,2.602980,206036.000000,514.000000
1670.471913,2.560298,198740.000000,547.000000
1673.387877,2.583669,191324.000000,499.000000
1677.269286,2.701146,180904.000000,360.000000
1680.175435,2.552355,173020.000000,485.000000
1683.077376,2.656779,163336.000000,360.000000
1685.975111,2.598375,153492.000000,387.000000
1688.868638,2.489572,144792.000000,469.000000
1691.757958,2.559031,134764.000000,372.000000
1694.643072,2.474804,125628.000000,421.000000
1697.523978,2.460809,116732.000000,404.000000
1701.358642,2.461172,104684.000000,362.000000
