Method:,Hadamard 1,,
1391.906036,2.570223,656840.000000,1767.000000
1395.199229,2.558488,654888.000000,1810.000000
1398.488216,2.567585,652124.000000,1765.000000
1401.772995,2.579701,651956.000000,1716.000000
1405.053567,2.575585,648440.000000,1723.000000
1408.329933,2.580489,645528.000000,1696.000000
1412.691876,2.573750,641584.000000,1712.000000
1415.958425,2.585871,642016.000000,1666.000000
1419.220767,2.572210,643048.000000,1722.000000
1422.478902,2.592322,644192.000000,1647.000000
1425.732830,2.563558,646104.000000,1765.000000
1428.982551,2.569280,645772.000000,1741.000000
1432.228065,2.568441,645636.000000,1744.000000
1435.469372,2.578606,648420.000000,1711.000000
1439.784570,2.584096,650528.000000,1695.000000
1443.016061,2.576240,651304.000000,1728.000000
1446.243345,2.581152,652232.000000,1711.000000
1449.466421,2.592714,652604.000000,1667.000000
1452.685291,2.567734,655304.000000,1773.000000
1455.899953,2.601589,652092.000000,1632.000000
1459.110409,2.573659,651192.000000,1738.000000
1463.384472,2.570087,650688.000000,1751.000000
1466.585111,2.571885,649656.000000,1741.000000
1469.781544,2.592289,648836.000000,1659.000000
1472.973769,2.599463,646124.000000,1625.000000
1476.161787,2.614024,645540.000000,1570.000000
1479.345598,2.582436,641164.000000,1677.000000
1482.525202,2.597758,638840.000000,1613.000000
1485.700600,2.601626,636564.000000,1593.000000
1489.927918,2.607999,631376.000000,1557.000000
1493.093499,2.609191,625792.000000,1539.000000
1496.254873,2.615068,622364.000000,1510.000000
1499.412039,2.584906,619828.000000,1612.000000
1502.564999,2.601592,616136.000000,1542.000000
1505.713752,2.609630,612992.000000,1506.000000
1508.858298,2.608032,608308.000000,1500.000000
1513.044481,2.605744,604304.000000,1498.000000
1516.179211,2.589672,600232.000000,1544.000000
1519.309733,2.608412,595040.000000,1466.000000
1522.436048,2.618103,590620.000000,1423.000000
1525.558157,2.603772,584700.000000,1456.000000
1528.676058,2.625768,579592.000000,1372.000000
1531.789752,2.595720,571988.000000,1451.000000
1534.899240,2.588261,565348.000000,1459.000000
1539.038678,2.630447,555124.000000,1300.000000
1542.138349,2.580211,548880.000000,1443.000000
1545.233813,2.621318,543996.000000,1301.000000
1548.325070,2.624930,536312.000000,1272.000000
1551.412120,2.601778,528856.000000,1323.000000
1554.494963,2.617639,519920.000000,1254.000000
1557.573599,2.606602,511724.000000,1266.000000
1561.671903,2.642708,501180.000000,1141.000000
1564.740722,2.640868,493812.000000,1129.000000
1567.805335,2.652841,486484.000000,1082.000000
1570.865740,2.607560,478016.000000,1180.000000
1573.921939,2.632571,470736.000000,1097.000000
1576.973930,2.597339,462940.000000,1170.000000
1580.021715,2.615615,455600.000000,1104.000000
1584.078883,2.631546,442228.000000,1033.000000
1587.116851,2.615165,434928.000000,1055.000000
1590.150612,2.603819,426524.000000,1062.000000
1593.180167,2.593902,417680.000000,1064.000000
1596.205514,2.602931,409220.000000,1021.000000
1599.226654,2.600263,400340.000000,1005.000000
1602.243587,2.604315,390020.000000,970.000000
1605.256313,2.600829,383312.000000,961.000000
1609.266737,2.630092,372056.000000,872.000000
1612.269646,2.641117,361928.000000,827.000000
1615.268349,2.620514,355176.000000,851.000000
1618.262845,2.599988,346344.000000,870.000000
1621.253133,2.556753,335508.000000,931.000000
1624.239215,2.610485,326676.000000,801.000000
1627.221090,2.577544,317936.000000,841.000000
1631.190378,2.646216,303324.000000,685.000000
1634.162437,2.580517,296520.000000,779.000000
1637.130288,2.654861,287740.000000,637.000000
1640.093932,2.561095,282096.000000,775.000000
1643.053370,2.638112,273812.000000,630.000000
1646.008600,2.584808,266404.000000,693.000000
1648.959623,2.600516,258280.000000,648.000000
1651.906439,2.646960,250172.000000,564.000000
1655.828983,2.562827,240100.000000,657.000000
1658.765983,2.610005,230580.000000,566.000000
1661.698776,2.588045,222696.000000,575.000000
1664.627362,2.566449,214104.000000,581.000000
1667.551741,2.583161,206036.000000,538.000000
1670.471913,2.531872,198740.000000,584.000000
1673.387877,2.564932,191324.000000,521.000000
1677.269286,2.624991,180904.000000,429.000000
1680.175435,2.539996,173020.000000,499.000000
1683.077376,2.559869,163336.000000,450.000000
1685.975111,2.546599,153492.000000,436.000000
1688.868638,2.606862,144792.000000,358.000000
1691.757958,2.541863,134764.000000,387.000000
1694.643072,2.447808,125628.000000,448.000000
1697.523978,2.513307,116732.000000,358.000000
1701.358642,2.483322,104684.000000,344.000000
