Method:,Hadamard 1,,
1286.588223,2.578484,658088.000000,1737.000000
1290.013236,2.591852,663812.000000,1699.000000
1293.434042,2.606708,665888.000000,1647.000000
1296.850641,2.596984,668540.000000,1691.000000
1300.263033,2.604744,673348.000000,1673.000000
1303.671218,2.607497,676416.000000,1670.000000
1308.208921,2.619014,681284.000000,1638.000000
1311.607290,2.625817,682744.000000,1616.000000
1315.001451,2.624295,686672.000000,1631.000000
1318.391406,2.651459,690208.000000,1540.000000
1321.777154,2.644633,691356.000000,1567.000000
1325.158694,2.658181,693236.000000,1523.000000
1328.536028,2.651073,695416.000000,1553.000000
1331.909155,2.625851,695896.000000,1647.000000
1336.400113,2.657891,698232.000000,1535.000000
1339.763423,2.662109,698616.000000,1521.000000
1343.122526,2.665823,699520.000000,1510.000000
1346.477423,2.647172,698960.000000,1575.000000
1349.828112,2.672659,698852.000000,1485.000000
1353.174594,2.641071,696212.000000,1591.000000
1356.516869,2.658825,694264.000000,1523.000000
1360.966692,2.647257,690664.000000,1556.000000
1364.299151,2.665148,690108.000000,1492.000000
1367.627403,2.658419,689972.000000,1515.000000
1370.951448,2.625812,687384.000000,1627.000000
1374.271286,2.658527,685588.000000,1505.000000
1377.586916,2.628341,679500.000000,1599.000000
1380.898340,2.632985,675208.000000,1572.000000
1384.205557,2.631867,670044.000000,1564.000000
1388.608635,2.643510,662728.000000,1506.000000
1391.906036,2.644273,656840.000000,1490.000000
1395.199229,2.660527,654888.000000,1431.000000
1398.488216,2.664803,652124.000000,1411.000000
1401.772995,2.668711,651956.000000,1398.000000
1405.053567,2.650202,648440.000000,1451.000000
1408.329933,2.649147,645528.000000,1448.000000
1412.691876,2.653744,641584.000000,1424.000000
1415.958425,2.658327,642016.000000,1410.000000
1419.220767,2.654124,643048.000000,1426.000000
1422.478902,2.661648,644192.000000,1404.000000
1425.732830,2.670738,646104.000000,1379.000000
1428.982551,2.659630,645772.000000,1414.000000
1432.228065,2.672634,645636.000000,1372.000000
1435.469372,2.659874,648420.000000,1419.000000
1439.784570,2.663739,650528.000000,1411.000000
1443.016061,2.648539,651304.000000,1463.000000
1446.243345,2.641799,652232.000000,1488.000000
1449.466421,2.654782,652604.000000,1445.000000
1452.685291,2.679089,655304.000000,1372.000000
1455.899953,2.690131,652092.000000,1331.000000
1459.110409,2.650846,651192.000000,1455.000000
1463.384472,2.652005,650688.000000,1450.000000
1466.585111,2.667487,649656.000000,1397.000000
1469.781544,2.676366,648836.000000,1367.000000
1472.973769,2.631627,646124.000000,1509.000000
1476.161787,2.643789,645540.000000,1466.000000
1479.345598,2.654070,641164.000000,1422.000000
1482.525202,2.652187,638840.000000,1423.000000
1485.700600,2.661766,636564.000000,1387.000000
1489.927918,2.685677,631376.000000,1302.000000
1493.093499,2.681819,625792.000000,1302.000000
1496.254873,2.687514,622364.000000,1278.000000
1499.412039,2.681345,619828.000000,1291.000000
1502.564999,2.662248,616136.000000,1341.000000
1505.713752,2.667539,612992.000000,1318.000000
1508.858298,2.653468,608308.000000,1351.000000
1513.044481,2.684345,604304.000000,1250.000000
1516.179211,2.664376,600232.000000,1300.000000
1519.309733,2.670401,595040.000000,1271.000000
1522.436048,2.667847,590620.000000,1269.000000
1525.558157,2.692482,584700.000000,1187.000000
1528.676058,2.685754,579592.000000,1195.000000
1531.789752,2.652559,571988.000000,1273.000000
1534.899240,2.676769,565348.000000,1190.000000
1539.038678,2.704976,555124.000000,1095.000000
1542.138349,2.674271,548880.000000,1162.000000
1545.233813,2.704996,543996.000000,1073.000000
1548.325070,2.679812,536312.000000,1121.000000
1551.412120,2.674119,528856.000000,1120.000000
1554.494963,2.682513,519920.000000,1080.000000
1557.573599,2.687020,511724.000000,1052.000000
1561.671903,2.709211,501180.000000,979.000000
1564.740722,2.663367,493812.000000,1072.000000
1567.805335,2.699402,486484.000000,972.000000
1570.865740,2.710493,478016.000000,931.000000
1573.921939,2.677142,470736.000000,990.000000
1576.973930,2.651424,462940.000000,1033.000000
1580.021715,2.641133,455600.000000,1041.000000
1584.078883,2.667009,442228.000000,952.000000
1587.116851,2.657959,434928.000000,956.000000
1590.150612,2.662395,426524.000000,928.000000
1593.180167,2.685841,417680.000000,861.000000
1596.205514,2.711590,409220.000000,795.000000
1599.226654,2.700426,400340.000000,798.000000
1602.243587,2.662691,390020.000000,848.000000
1605.256313,2.651079,383312.000000,856.000000
1609.266737,2.635605,372056.000000,861.000000
1612.269646,2.655532,361928.000000,800.000000
1615.268349,2.668489,355176.000000,762.000000
1618.262845,2.672040,346344.000000,737.000000
1621.253133,2.649485,335508.000000,752.000000
1624.239215,2.639635,326676.000000,749.000000
1627.221090,2.644404,317936.000000,721.000000
1631.190378,2.667659,303324.000000,652.000000
1634.162437,2.689581,296520.000000,606.000000
1637.130288,2.737190,287740.000000,527.000000
1640.093932,2.658005,282096.000000,620.000000
1643.053370,2.683104,273812.000000,568.000000
1646.008600,2.740695,266404.000000,484.000000
1648.959623,2.662354,258280.000000,562.000000
1651.906439,2.650051,250172.000000,560.000000
1655.828983,2.671971,240100.000000,511.000000
1658.765983,2.557321,230580.000000,639.000000
1661.698776,2.632545,222696.000000,519.000000
1664.627362,2.631655,214104.000000,500.000000
1667.551741,2.652130,206036.000000,459.000000
1670.471913,2.692980,198740.000000,403.000000
1673.387877,2.646286,191324.000000,432.000000
1677.269286,2.632136,180904.000000,422.000000
1680.175435,2.491462,173020.000000,558.000000
1683.077376,2.554117,163336.000000,456.000000
1685.975111,2.608594,153492.000000,378.000000
1688.868638,2.574157,144792.000000,386.000000
1691.757958,2.515732,134764.000000,411.000000
1694.643072,2.492705,125628.000000,404.000000
1697.523978,2.479479,116732.000000,387.000000
1701.358642,2.489681,104684.000000,339.000000
