Method:,Hadamard 1,,
1519.309733,2.595569,595040.000000,1510.000000
1522.436048,2.585483,590620.000000,1534.000000
1525.558157,2.577724,584700.000000,1546.000000
1528.676058,2.618237,579592.000000,1396.000000
1531.789752,2.607552,571988.000000,1412.000000
1534.899240,2.598806,565348.000000,1424.000000
1539.038678,2.605772,555124.000000,1376.000000
1542.138349,2.626203,548880.000000,1298.000000
1545.233813,2.581781,543996.000000,1425.000000
1548.325070,2.614140,536312.000000,1304.000000
1551.412120,2.578141,528856.000000,1397.000000
1554.494963,2.608048,519920.000000,1282.000000
1557.573599,2.615264,511724.000000,1241.000000
1561.671903,2.599279,501180.000000,1261.000000
1564.740722,2.612214,493812.000000,1206.000000
1567.805335,2.642137,486484.000000,1109.000000
1570.865740,2.612744,478016.000000,1166.000000
1573.921939,2.638952,470736.000000,1081.000000
1576.973930,2.631699,462940.000000,1081.000000
1580.021715,2.616402,455600.000000,1102.000000
1584.078883,2.640895,442228.000000,1011.000000
1587.116851,2.596630,434928.000000,1101.000000
1590.150612,2.607103,426524.000000,1054.000000
1593.180167,2.609696,417680.000000,1026.000000
1596.205514,2.622507,409220.000000,976.000000
1599.226654,2.596391,400340.000000,1014.000000
1602.243587,2.603868,390020.000000,971.000000
1605.256313,2.619765,383312.000000,920.000000
1609.266737,2.609187,372056.000000,915.000000
1612.269646,2.609232,361928.000000,890.000000
1615.268349,2.590449,355176.000000,912.000000
1618.262845,2.588656,346344.000000,893.000000
1621.253133,2.622070,335508.000000,801.000000
1624.239215,2.567665,326676.000000,884.000000
1627.221090,2.591182,317936.000000,815.000000
1631.190378,2.657781,303324.000000,667.000000
1634.162437,2.602822,296520.000000,740.000000
1637.130288,2.602876,287740.000000,718.000000
1640.093932,2.624971,282096.000000,669.000000
1643.053370,2.652123,273812.000000,610.000000
1646.008600,2.579823,266404.000000,701.000000
1648.959623,2.567614,258280.000000,699.000000
1651.906439,2.565092,250172.000000,681.000000
1655.828983,2.524268,240100.000000,718.000000
1658.765983,2.592706,230580.000000,589.000000
1661.698776,2.571738,222696.000000,597.000000
1664.627362,2.648480,214104.000000,481.000000
1667.551741,2.581549,206036.000000,540.000000
1670.471913,2.523039,198740.000000,596.000000
1673.387877,2.615251,191324.000000,464.000000
1677.269286,2.574401,180904.000000,482.000000
1680.175435,2.590713,173020.000000,444.000000
1683.077376,2.603488,163336.000000,407.000000
1685.975111,2.503941,153492.000000,481.000000
1688.868638,2.497987,144792.000000,460.000000
1691.757958,2.505292,134764.000000,421.000000
1694.643072,2.532060,125628.000000,369.000000
1697.523978,2.556645,116732.000000,324.000000
1701.358642,2.377416,104684.000000,439.000000
