Method:,Hadamard 3,,
2319.701093,2.523533,1412792.000000,4232.000000
2323.040387,2.513259,1404216.000000,4307.000000
2326.371001,2.510219,1391184.000000,4297.000000
2329.692936,2.485977,1383016.000000,4517.000000
2333.006191,2.482530,1372992.000000,4520.000000
2336.310766,2.453676,1366312.000000,4807.000000
2339.606661,2.453854,1360616.000000,4785.000000
2342.893876,2.455925,1353120.000000,4736.000000
2346.172412,2.438035,1349512.000000,4922.000000
2349.442268,2.431789,1348080.000000,4988.000000
2352.703445,2.419834,1343552.000000,5110.000000
2355.955942,2.398716,1341144.000000,5355.000000
2359.199759,2.396618,1334184.000000,5353.000000
2362.434896,2.383212,1327944.000000,5495.000000
2365.661353,2.383426,1318928.000000,5455.000000
2368.879131,2.356124,1308496.000000,5763.000000
2372.088229,2.350376,1299584.000000,5800.000000
2375.288648,2.352607,1287808.000000,5718.000000
2378.480386,2.350365,1277816.000000,5703.000000
2381.663445,2.333648,1266432.000000,5874.000000
2384.837824,2.349210,1253640.000000,5610.000000
2388.003524,2.328760,1242024.000000,5826.000000
2391.160543,2.334753,1231832.000000,5699.000000
2394.308883,2.346348,1219432.000000,5493.000000
2397.448544,2.327204,1205296.000000,5674.000000
2400.579524,2.314970,1189576.000000,5760.000000
