Method:,Hadamard 3,,
1761.967931,2.636375,1931112.000000,4461.000000
1766.531066,2.637531,1882872.000000,4338.000000
1771.085521,2.648603,1836208.000000,4124.000000
1775.631297,2.637172,1791544.000000,4131.000000
1781.301310,2.652010,1738032.000000,3873.000000
1785.827556,2.652331,1693960.000000,3772.000000
1790.345123,2.631441,1653352.000000,3863.000000
1794.854010,2.645516,1613648.000000,3650.000000
1799.354217,2.647139,1572208.000000,3543.000000
1803.845744,2.658278,1531560.000000,3364.000000
1808.328592,2.648745,1493408.000000,3353.000000
1812.802759,2.654035,1457608.000000,3233.000000
1817.268247,2.632796,1425392.000000,3320.000000
1821.725056,2.653708,1393440.000000,3093.000000
1826.173185,2.658279,1360832.000000,2989.000000
1830.612634,2.676599,1328760.000000,2798.000000
1835.043403,2.643126,1298784.000000,2954.000000
1839.465492,2.650991,1271032.000000,2839.000000
1843.878902,2.646657,1245112.000000,2809.000000
1848.283632,2.636159,1219704.000000,2819.000000
1852.679682,2.623950,1197672.000000,2847.000000
1857.067053,2.639101,1174848.000000,2697.000000
1861.445744,2.662322,1152064.000000,2507.000000
1865.815755,2.661171,1130680.000000,2467.000000
1870.177087,2.654530,1109912.000000,2459.000000
1874.529738,2.645543,1094696.000000,2476.000000
1878.873710,2.625329,1077408.000000,2553.000000
1883.209003,2.619214,1065672.000000,2561.000000
1887.535615,2.649420,1056336.000000,2368.000000
1891.853548,2.640577,1045096.000000,2391.000000
1896.162801,2.635317,1039856.000000,2408.000000
1900.463374,2.658245,1032496.000000,2268.000000
1904.755268,2.672210,1032856.000000,2197.000000
1909.038482,2.668815,1032744.000000,2214.000000
1913.313016,2.682770,1036120.000000,2151.000000
1917.578871,2.673239,1037664.000000,2202.000000
1921.836045,2.627773,1041048.000000,2453.000000
1926.084540,2.644965,1044672.000000,2366.000000
1930.324356,2.647746,1047384.000000,2357.000000
1934.555491,2.673863,1057560.000000,2241.000000
1938.777947,2.644556,1068392.000000,2422.000000
1942.991723,2.679209,1079736.000000,2260.000000
1947.196820,2.664497,1095960.000000,2373.000000
1951.393236,2.691705,1110272.000000,2258.000000
1955.580973,2.673668,1127368.000000,2390.000000
1959.760031,2.673069,1145128.000000,2431.000000
1963.930408,2.654036,1165008.000000,2584.000000
1969.131174,2.648557,1188688.000000,2670.000000
1973.282022,2.658162,1206168.000000,2650.000000
1977.424191,2.681690,1224304.000000,2548.000000
1981.557679,2.668951,1241640.000000,2661.000000
1985.682488,2.700392,1260120.000000,2512.000000
1989.798618,2.673040,1280704.000000,2719.000000
1993.906067,2.675900,1305288.000000,2753.000000
1998.004837,2.664805,1325976.000000,2869.000000
2002.094927,2.709002,1347776.000000,2634.000000
2006.176337,2.683847,1369472.000000,2836.000000
2010.249068,2.681096,1387696.000000,2892.000000
2014.313119,2.688072,1406264.000000,2884.000000
2018.368490,2.692506,1423160.000000,2889.000000
2022.415181,2.683906,1440168.000000,2982.000000
2026.453193,2.691488,1456688.000000,2964.000000
2030.482525,2.672515,1475336.000000,3136.000000
2034.503177,2.688124,1489336.000000,3054.000000
2038.515150,2.693172,1507736.000000,3056.000000
2042.518443,2.672341,1523184.000000,3239.000000
2046.513056,2.702372,1542032.000000,3060.000000
2050.498989,2.664226,1560528.000000,3381.000000
2054.476243,2.668388,1580680.000000,3392.000000
2058.444817,2.676747,1599520.000000,3367.000000
2062.404711,2.666488,1614144.000000,3479.000000
2066.355926,2.698146,1630904.000000,3268.000000
2070.298460,2.672843,1645472.000000,3495.000000
2074.232315,2.674173,1658072.000000,3511.000000
2078.157491,2.719730,1670472.000000,3185.000000
2082.073986,2.702085,1680512.000000,3337.000000
2085.981802,2.682174,1689864.000000,3513.000000
2089.880938,2.692754,1696544.000000,3442.000000
2093.771395,2.684760,1704312.000000,3522.000000
2097.653171,2.705542,1710184.000000,3369.000000
2101.526268,2.686925,1717208.000000,3531.000000
2105.390686,2.692887,1723688.000000,3496.000000
2109.246423,2.693393,1731128.000000,3507.000000
2113.093481,2.682700,1734776.000000,3602.000000
2116.931859,2.710422,1739264.000000,3388.000000
2120.761557,2.659510,1741368.000000,3814.000000
2124.582576,2.681742,1737200.000000,3615.000000
2128.394915,2.680213,1737320.000000,3628.000000
2132.198574,2.688580,1736944.000000,3558.000000
2135.993553,2.690301,1734040.000000,3538.000000
2140.725072,2.701523,1733160.000000,3446.000000
2144.500522,2.675964,1732264.000000,3653.000000
2148.267292,2.696735,1729576.000000,3477.000000
2152.025383,2.690505,1729952.000000,3528.000000
2155.774794,2.690353,1729344.000000,3528.000000
2159.515525,2.669661,1729736.000000,3701.000000
2163.247576,2.701581,1728864.000000,3437.000000
2166.970948,2.685580,1726440.000000,3561.000000
2170.685640,2.679056,1725536.000000,3613.000000
2174.391652,2.681884,1719984.000000,3578.000000
2178.088985,2.680781,1713224.000000,3573.000000
2181.777638,2.681623,1704536.000000,3548.000000
2185.457611,2.680117,1691456.000000,3533.000000
2189.128904,2.676881,1680800.000000,3537.000000
2192.791518,2.676226,1667352.000000,3514.000000
2196.445452,2.673995,1653144.000000,3502.000000
2200.090706,2.683388,1643464.000000,3407.000000
2203.727281,2.671679,1630736.000000,3473.000000
2207.355175,2.675273,1618720.000000,3419.000000
2210.974390,2.705235,1609552.000000,3173.000000
2214.584926,2.658716,1602832.000000,3517.000000
2218.186781,2.680390,1598144.000000,3336.000000
2221.779957,2.672510,1593400.000000,3387.000000
2225.364453,2.675592,1592432.000000,3361.000000
2228.940270,2.709953,1589184.000000,3099.000000
2232.507406,2.674885,1588896.000000,3359.000000
2236.065863,2.676487,1585744.000000,3340.000000
2239.615641,2.680399,1583328.000000,3305.000000
2243.156738,2.670189,1575080.000000,3366.000000
2246.689156,2.696878,1570416.000000,3156.000000
2250.212894,2.675389,1563272.000000,3301.000000
2253.727952,2.661463,1556592.000000,3394.000000
2257.234331,2.652602,1550768.000000,3451.000000
2260.732030,2.638039,1543520.000000,3552.000000
2264.221049,2.647275,1535416.000000,3459.000000
2267.701389,2.644295,1528000.000000,3466.000000
2271.173048,2.649255,1523256.000000,3416.000000
2274.636028,2.640939,1516240.000000,3466.000000
2278.090329,2.594509,1510704.000000,3843.000000
2281.535949,2.613798,1503696.000000,3659.000000
2284.972890,2.599411,1497240.000000,3766.000000
2288.401151,2.560566,1488016.000000,4093.000000
2291.820732,2.568880,1478608.000000,3990.000000
2296.083003,2.562475,1467184.000000,4018.000000
2299.483055,2.532480,1456512.000000,4274.000000
2302.874428,2.529648,1448400.000000,4278.000000
2306.257120,2.529643,1437888.000000,4247.000000
2309.631133,2.531384,1429048.000000,4204.000000
2312.996466,2.499766,1423840.000000,4505.000000
2316.353119,2.519372,1418832.000000,4291.000000
2319.701093,2.491399,1412792.000000,4557.000000
2323.040387,2.477003,1404216.000000,4682.000000
2326.371001,2.458719,1391184.000000,4838.000000
2329.692936,2.456251,1383016.000000,4837.000000
2333.006191,2.450764,1372992.000000,4863.000000
2336.310766,2.439806,1366312.000000,4963.000000
2339.606661,2.418317,1360616.000000,5193.000000
2342.893876,2.418014,1353120.000000,5168.000000
2346.172412,2.409769,1349512.000000,5253.000000
2349.442268,2.387698,1348080.000000,5521.000000
2352.703445,2.400144,1343552.000000,5347.000000
2355.955942,2.373663,1341144.000000,5673.000000
2359.199759,2.360069,1334184.000000,5823.000000
2362.434896,2.363663,1327944.000000,5748.000000
2365.661353,2.344683,1318928.000000,5964.000000
2368.879131,2.341016,1308496.000000,5967.000000
2372.088229,2.348508,1299584.000000,5825.000000
2375.288648,2.330182,1287808.000000,6021.000000
2378.480386,2.336058,1277816.000000,5894.000000
2381.663445,2.324141,1266432.000000,6004.000000
2384.837824,2.324240,1253640.000000,5942.000000
2388.003524,2.320197,1242024.000000,5942.000000
2391.160543,2.324734,1231832.000000,5832.000000
2394.308883,2.324230,1219432.000000,5780.000000
2397.448544,2.323167,1205296.000000,5727.000000
2400.579524,2.308533,1189576.000000,5846.000000
