Method:,Hadamard 3,,
2006.176337,2.675505,1369472.000000,2891.000000
2010.249068,2.666768,1387696.000000,2989.000000
2014.313119,2.705901,1406264.000000,2768.000000
2018.368490,2.678164,1423160.000000,2986.000000
2022.415181,2.689475,1440168.000000,2944.000000
2026.453193,2.699324,1456688.000000,2911.000000
2030.482525,2.689892,1475336.000000,3013.000000
2034.503177,2.676617,1489336.000000,3136.000000
2038.515150,2.662716,1507736.000000,3278.000000
2042.518443,2.662793,1523184.000000,3311.000000
2046.513056,2.673413,1542032.000000,3271.000000
2050.498989,2.681789,1560528.000000,3247.000000
2054.476243,2.664818,1580680.000000,3420.000000
2058.444817,2.665290,1599520.000000,3457.000000
2062.404711,2.680699,1614144.000000,3367.000000
2066.355926,2.690637,1630904.000000,3325.000000
2070.298460,2.688918,1645472.000000,3368.000000
2074.232315,2.696638,1658072.000000,3334.000000
2078.157491,2.687418,1670472.000000,3431.000000
2082.073986,2.672652,1680512.000000,3571.000000
2085.981802,2.695862,1689864.000000,3404.000000
2089.880938,2.687861,1696544.000000,3481.000000
2093.771395,2.673201,1704312.000000,3617.000000
2097.653171,2.676258,1710184.000000,3604.000000
2101.526268,2.676835,1717208.000000,3614.000000
2105.390686,2.700911,1723688.000000,3432.000000
2109.246423,2.675204,1731128.000000,3657.000000
2113.093481,2.681375,1734776.000000,3613.000000
2116.931859,2.686119,1739264.000000,3583.000000
2120.761557,2.656107,1741368.000000,3844.000000
2124.582576,2.688034,1737200.000000,3563.000000
2128.394915,2.694696,1737320.000000,3509.000000
2132.198574,2.666334,1736944.000000,3745.000000
2135.993553,2.685419,1734040.000000,3578.000000
2140.725072,2.684471,1733160.000000,3584.000000
2144.500522,2.656551,1732264.000000,3820.000000
2148.267292,2.676123,1729576.000000,3646.000000
2152.025383,2.677052,1729952.000000,3639.000000
2155.774794,2.686187,1729344.000000,3562.000000
2159.515525,2.662792,1729736.000000,3760.000000
2163.247576,2.667685,1728864.000000,3716.000000
2166.970948,2.679765,1726440.000000,3609.000000
2170.685640,2.701250,1725536.000000,3433.000000
2174.391652,2.674781,1719984.000000,3637.000000
2178.088985,2.709029,1713224.000000,3348.000000
2181.777638,2.676512,1704536.000000,3590.000000
2185.457611,2.676811,1691456.000000,3560.000000
2189.128904,2.681324,1680800.000000,3501.000000
2192.791518,2.679700,1667352.000000,3486.000000
2196.445452,2.695085,1653144.000000,3336.000000
2200.090706,2.696063,1643464.000000,3309.000000
2203.727281,2.690200,1630736.000000,3328.000000
2207.355175,2.688688,1618720.000000,3315.000000
2210.974390,2.693487,1609552.000000,3260.000000
2214.584926,2.702051,1602832.000000,3183.000000
2218.186781,2.669336,1598144.000000,3422.000000
2221.779957,2.671357,1593400.000000,3396.000000
2225.364453,2.678705,1592432.000000,3337.000000
2228.940270,2.658971,1589184.000000,3485.000000
2232.507406,2.689747,1588896.000000,3246.000000
2236.065863,2.681719,1585744.000000,3300.000000
2239.615641,2.669499,1583328.000000,3389.000000
2243.156738,2.678263,1575080.000000,3304.000000
2246.689156,2.685202,1570416.000000,3242.000000
2250.212894,2.649594,1563272.000000,3503.000000
2253.727952,2.659039,1556592.000000,3413.000000
2257.234331,2.644004,1550768.000000,3520.000000
2260.732030,2.658313,1543520.000000,3390.000000
2264.221049,2.630165,1535416.000000,3598.000000
2267.701389,2.652517,1528000.000000,3401.000000
2271.173048,2.628647,1523256.000000,3582.000000
2274.636028,2.611628,1516240.000000,3708.000000
2278.090329,2.592030,1510704.000000,3865.000000
2281.535949,2.606150,1503696.000000,3724.000000
2284.972890,2.614787,1497240.000000,3635.000000
2288.401151,2.596036,1488016.000000,3772.000000
2291.820732,2.597562,1478608.000000,3735.000000
2296.083003,2.565621,1467184.000000,3989.000000
2299.483055,2.566717,1456512.000000,3950.000000
2302.874428,2.546730,1448400.000000,4113.000000
2306.257120,2.556208,1437888.000000,3995.000000
2309.631133,2.547377,1429048.000000,4052.000000
2312.996466,2.524256,1423840.000000,4258.000000
2316.353119,2.521503,1418832.000000,4270.000000
2319.701093,2.501231,1412792.000000,4455.000000
2323.040387,2.508745,1404216.000000,4352.000000
2326.371001,2.490462,1391184.000000,4497.000000
2329.692936,2.476373,1383016.000000,4618.000000
2333.006191,2.477182,1372992.000000,4576.000000
2336.310766,2.452863,1366312.000000,4816.000000
2339.606661,2.455855,1360616.000000,4763.000000
2342.893876,2.437258,1353120.000000,4944.000000
2346.172412,2.418454,1349512.000000,5149.000000
2349.442268,2.411629,1348080.000000,5225.000000
2352.703445,2.396344,1343552.000000,5394.000000
2355.955942,2.396209,1341144.000000,5386.000000
2359.199759,2.390096,1334184.000000,5434.000000
2362.434896,2.363134,1327944.000000,5755.000000
2365.661353,2.368634,1318928.000000,5644.000000
2368.879131,2.355898,1308496.000000,5766.000000
2372.088229,2.361065,1299584.000000,5659.000000
2375.288648,2.341139,1287808.000000,5871.000000
2378.480386,2.335764,1277816.000000,5898.000000
2381.663445,2.343746,1266432.000000,5739.000000
2384.837824,2.327836,1253640.000000,5893.000000
2388.003524,2.323352,1242024.000000,5899.000000
2391.160543,2.330204,1231832.000000,5759.000000
2394.308883,2.323854,1219432.000000,5785.000000
2397.448544,2.313864,1205296.000000,5851.000000
2400.579524,2.306754,1189576.000000,5870.000000
