Method:,Hadamard 3,,
1748.226447,2.443103,2092688.000000,7544.000000
1752.815621,2.440947,2037608.000000,7382.000000
1757.396116,2.440717,1984664.000000,7194.000000
1761.967931,2.458956,1931112.000000,6712.000000
1766.531066,2.463045,1882872.000000,6483.000000
1771.085521,2.464995,1836208.000000,6294.000000
1775.631297,2.469896,1791544.000000,6072.000000
1781.301310,2.437695,1738032.000000,6344.000000
1785.827556,2.459083,1693960.000000,5886.000000
1790.345123,2.466548,1653352.000000,5647.000000
1794.854010,2.463516,1613648.000000,5550.000000
1799.354217,2.474288,1572208.000000,5275.000000
1803.845744,2.461186,1531560.000000,5296.000000
1808.328592,2.474081,1493408.000000,5013.000000
1812.802759,2.463803,1457608.000000,5010.000000
1817.268247,2.460032,1425392.000000,4942.000000
1821.725056,2.476635,1393440.000000,4650.000000
1826.173185,2.475316,1360832.000000,4555.000000
1830.612634,2.478516,1328760.000000,4415.000000
1835.043403,2.470875,1298784.000000,4392.000000
1839.465492,2.503619,1271032.000000,3986.000000
1843.878902,2.488397,1245112.000000,4044.000000
1848.283632,2.514080,1219704.000000,3734.000000
1852.679682,2.507562,1197672.000000,3722.000000
1857.067053,2.489399,1174848.000000,3807.000000
1861.445744,2.494450,1152064.000000,3690.000000
1865.815755,2.509148,1130680.000000,3501.000000
1870.177087,2.525986,1109912.000000,3306.000000
1874.529738,2.506921,1094696.000000,3407.000000
1878.873710,2.508894,1077408.000000,3338.000000
1883.209003,2.534166,1065672.000000,3115.000000
1887.535615,2.523978,1056336.000000,3161.000000
1891.853548,2.522642,1045096.000000,3137.000000
1896.162801,2.535817,1039856.000000,3028.000000
1900.463374,2.556612,1032496.000000,2866.000000
1904.755268,2.519607,1032856.000000,3122.000000
1909.038482,2.561899,1032744.000000,2832.000000
1913.313016,2.589387,1036120.000000,2667.000000
1917.578871,2.565500,1037664.000000,2822.000000
1921.836045,2.595209,1041048.000000,2644.000000
1926.084540,2.545055,1044672.000000,2978.000000
1930.324356,2.557558,1047384.000000,2901.000000
1934.555491,2.591336,1057560.000000,2710.000000
1938.777947,2.586878,1068392.000000,2766.000000
1942.991723,2.587869,1079736.000000,2789.000000
1947.196820,2.601727,1095960.000000,2742.000000
1951.393236,2.576934,1110272.000000,2941.000000
1955.580973,2.588023,1127368.000000,2911.000000
1959.760031,2.580721,1145128.000000,3007.000000
1963.930408,2.604081,1165008.000000,2899.000000
1969.131174,2.601727,1188688.000000,2974.000000
1973.282022,2.583373,1206168.000000,3148.000000
1977.424191,2.609034,1224304.000000,3012.000000
1981.557679,2.600677,1241640.000000,3114.000000
1985.682488,2.612002,1260120.000000,3079.000000
1989.798618,2.600538,1280704.000000,3213.000000
1993.906067,2.609066,1305288.000000,3211.000000
1998.004837,2.591824,1325976.000000,3394.000000
2002.094927,2.615868,1347776.000000,3264.000000
2006.176337,2.603035,1369472.000000,3416.000000
2010.249068,2.602340,1387696.000000,3467.000000
2014.313119,2.602142,1406264.000000,3515.000000
2018.368490,2.597917,1423160.000000,3592.000000
2022.415181,2.610638,1440168.000000,3530.000000
2026.453193,2.642359,1456688.000000,3319.000000
2030.482525,2.616588,1475336.000000,3567.000000
2034.503177,2.614884,1489336.000000,3615.000000
2038.515150,2.625414,1507736.000000,3572.000000
2042.518443,2.615138,1523184.000000,3695.000000
2046.513056,2.614990,1542032.000000,3742.000000
2050.498989,2.606122,1560528.000000,3865.000000
2054.476243,2.584685,1580680.000000,4113.000000
2058.444817,2.595678,1599520.000000,4058.000000
2062.404711,2.608933,1614144.000000,3972.000000
2066.355926,2.625391,1630904.000000,3864.000000
2070.298460,2.605950,1645472.000000,4077.000000
2074.232315,2.630772,1658072.000000,3880.000000
2078.157491,2.633672,1670472.000000,3883.000000
2082.073986,2.606557,1680512.000000,4158.000000
2085.981802,2.613165,1689864.000000,4118.000000
2089.880938,2.627071,1696544.000000,4004.000000
2093.771395,2.626891,1704312.000000,4024.000000
2097.653171,2.623342,1710184.000000,4071.000000
2101.526268,2.637896,1717208.000000,3953.000000
2105.390686,2.616948,1723688.000000,4164.000000
2109.246423,2.610042,1731128.000000,4249.000000
2113.093481,2.612903,1734776.000000,4230.000000
2116.931859,2.599586,1739264.000000,4373.000000
2120.761557,2.624730,1741368.000000,4132.000000
2124.582576,2.608406,1737200.000000,4280.000000
2128.394915,2.594752,1737320.000000,4417.000000
2132.198574,2.619337,1736944.000000,4173.000000
2135.993553,2.591285,1734040.000000,4444.000000
2140.725072,2.598457,1733160.000000,4369.000000
2144.500522,2.619416,1732264.000000,4161.000000
2148.267292,2.616452,1729576.000000,4183.000000
2152.025383,2.616442,1729952.000000,4184.000000
2155.774794,2.600392,1729344.000000,4340.000000
2159.515525,2.610000,1729736.000000,4246.000000
2163.247576,2.617625,1728864.000000,4170.000000
2166.970948,2.628519,1726440.000000,4061.000000
2170.685640,2.596741,1725536.000000,4367.000000
2174.391652,2.591874,1719984.000000,4402.000000
2178.088985,2.608193,1713224.000000,4223.000000
2181.777638,2.598542,1704536.000000,4296.000000
2185.457611,2.588078,1691456.000000,4367.000000
2189.128904,2.597332,1680800.000000,4248.000000
2192.791518,2.582441,1667352.000000,4361.000000
2196.445452,2.606694,1653144.000000,4089.000000
2200.090706,2.584418,1643464.000000,4279.000000
2203.727281,2.582974,1630736.000000,4260.000000
2207.355175,2.590183,1618720.000000,4159.000000
2210.974390,2.585010,1609552.000000,4185.000000
2214.584926,2.592422,1602832.000000,4097.000000
2218.186781,2.572375,1598144.000000,4278.000000
2221.779957,2.595084,1593400.000000,4048.000000
2225.364453,2.586111,1592432.000000,4130.000000
2228.940270,2.559998,1589184.000000,4377.000000
2232.507406,2.594284,1588896.000000,4044.000000
2236.065863,2.575951,1585744.000000,4210.000000
2239.615641,2.561781,1583328.000000,4343.000000
2243.156738,2.579673,1575080.000000,4146.000000
2246.689156,2.562243,1570416.000000,4303.000000
2250.212894,2.563708,1563272.000000,4269.000000
2253.727952,2.543912,1556592.000000,4449.000000
2257.234331,2.555667,1550768.000000,4314.000000
2260.732030,2.536266,1543520.000000,4490.000000
2264.221049,2.537866,1535416.000000,4450.000000
2267.701389,2.532942,1528000.000000,4479.000000
2271.173048,2.525813,1523256.000000,4539.000000
2274.636028,2.508855,1516240.000000,4698.000000
2278.090329,2.530429,1510704.000000,4454.000000
2281.535949,2.519340,1503696.000000,4548.000000
2284.972890,2.497137,1497240.000000,4766.000000
2288.401151,2.510606,1488016.000000,4592.000000
2291.820732,2.497017,1478608.000000,4708.000000
2296.083003,2.467862,1467184.000000,4996.000000
2299.483055,2.469060,1456512.000000,4946.000000
2302.874428,2.459493,1448400.000000,5028.000000
2306.257120,2.453746,1437888.000000,5058.000000
2309.631133,2.437460,1429048.000000,5219.000000
2312.996466,2.452239,1423840.000000,5026.000000
2316.353119,2.439871,1418832.000000,5153.000000
2319.701093,2.421481,1412792.000000,5353.000000
2323.040387,2.415121,1404216.000000,5399.000000
2326.371001,2.412118,1391184.000000,5386.000000
2329.692936,2.403476,1383016.000000,5462.000000
2333.006191,2.397384,1372992.000000,5499.000000
2336.310766,2.381584,1366312.000000,5675.000000
2339.606661,2.373539,1360616.000000,5757.000000
2342.893876,2.376453,1353120.000000,5687.000000
2346.172412,2.368249,1349512.000000,5780.000000
2349.442268,2.347386,1348080.000000,6058.000000
2352.703445,2.347577,1343552.000000,6035.000000
2355.955942,2.332430,1341144.000000,6238.000000
2359.199759,2.333595,1334184.000000,6189.000000
2362.434896,2.325843,1327944.000000,6271.000000
2365.661353,2.313431,1318928.000000,6409.000000
2368.879131,2.307415,1308496.000000,6447.000000
2372.088229,2.296437,1299584.000000,6567.000000
2375.288648,2.289518,1287808.000000,6612.000000
2378.480386,2.297785,1277816.000000,6437.000000
2381.663445,2.288201,1266432.000000,6522.000000
2384.837824,2.288748,1253640.000000,6448.000000
2388.003524,2.285581,1242024.000000,6435.000000
2391.160543,2.280386,1231832.000000,6459.000000
2394.308883,2.290208,1219432.000000,6251.000000
2397.448544,2.286745,1205296.000000,6228.000000
2400.579524,2.265832,1189576.000000,6450.000000
