Method:,Hadamard 3,,
1781.301310,2.613717,1738032.000000,4230.000000
1785.827556,2.631427,1693960.000000,3958.000000
1790.345123,2.647356,1653352.000000,3724.000000
1794.854010,2.637149,1613648.000000,3721.000000
1799.354217,2.600023,1572208.000000,3949.000000
1803.845744,2.633806,1531560.000000,3559.000000
1808.328592,2.619689,1493408.000000,3585.000000
1812.802759,2.624816,1457608.000000,3458.000000
1817.268247,2.620925,1425392.000000,3412.000000
1821.725056,2.623081,1393440.000000,3319.000000
1826.173185,2.642863,1360832.000000,3097.000000
1830.612634,2.644880,1328760.000000,3010.000000
1835.043403,2.623860,1298784.000000,3088.000000
1839.465492,2.646880,1271032.000000,2866.000000
1843.878902,2.601472,1245112.000000,3117.000000
1848.283632,2.633089,1219704.000000,2839.000000
1852.679682,2.630560,1197672.000000,2804.000000
1857.067053,2.641847,1174848.000000,2680.000000
1861.445744,2.668428,1152064.000000,2472.000000
1865.815755,2.604788,1130680.000000,2809.000000
1870.177087,2.609763,1109912.000000,2726.000000
1874.529738,2.671193,1094696.000000,2334.000000
1878.873710,2.625500,1077408.000000,2552.000000
1883.209003,2.636336,1065672.000000,2462.000000
1887.535615,2.652734,1056336.000000,2350.000000
1891.853548,2.651241,1045096.000000,2333.000000
1896.162801,2.626391,1039856.000000,2458.000000
1900.463374,2.636036,1032496.000000,2387.000000
1904.755268,2.619588,1032856.000000,2480.000000
1909.038482,2.629998,1032744.000000,2421.000000
1913.313016,2.641028,1036120.000000,2368.000000
1917.578871,2.649634,1037664.000000,2325.000000
1921.836045,2.633835,1041048.000000,2419.000000
1926.084540,2.630524,1044672.000000,2446.000000
1930.324356,2.615614,1047384.000000,2538.000000
1934.555491,2.625324,1057560.000000,2506.000000
1938.777947,2.632531,1068392.000000,2490.000000
1942.991723,2.628484,1079736.000000,2540.000000
1947.196820,2.667988,1095960.000000,2354.000000
1951.393236,2.641794,1110272.000000,2533.000000
1955.580973,2.645185,1127368.000000,2552.000000
1959.760031,2.632994,1145128.000000,2666.000000
1963.930408,2.627470,1165008.000000,2747.000000
1969.131174,2.617640,1188688.000000,2867.000000
1973.282022,2.639242,1206168.000000,2768.000000
1977.424191,2.628798,1224304.000000,2878.000000
1981.557679,2.646993,1241640.000000,2799.000000
1985.682488,2.632360,1260120.000000,2938.000000
1989.798618,2.651235,1280704.000000,2859.000000
1993.906067,2.650175,1305288.000000,2921.000000
1998.004837,2.634549,1325976.000000,3076.000000
2002.094927,2.639940,1347776.000000,3088.000000
2006.176337,2.650264,1369472.000000,3064.000000
2010.249068,2.669392,1387696.000000,2971.000000
2014.313119,2.659093,1406264.000000,3083.000000
2018.368490,2.648239,1423160.000000,3199.000000
2022.415181,2.654214,1440168.000000,3193.000000
2026.453193,2.653358,1456688.000000,3236.000000
2030.482525,2.681187,1475336.000000,3074.000000
2034.503177,2.665947,1489336.000000,3214.000000
2038.515150,2.671009,1507736.000000,3216.000000
2042.518443,2.656413,1523184.000000,3360.000000
2046.513056,2.661237,1542032.000000,3364.000000
2050.498989,2.680587,1560528.000000,3256.000000
2054.476243,2.694917,1580680.000000,3191.000000
2058.444817,2.652418,1599520.000000,3561.000000
2062.404711,2.635652,1614144.000000,3735.000000
2066.355926,2.669727,1630904.000000,3489.000000
2070.298460,2.641218,1645472.000000,3759.000000
2074.232315,2.687614,1658072.000000,3404.000000
2078.157491,2.668714,1670472.000000,3582.000000
2082.073986,2.652570,1680512.000000,3740.000000
2085.981802,2.687522,1689864.000000,3470.000000
2089.880938,2.644556,1696544.000000,3846.000000
2093.771395,2.643389,1704312.000000,3874.000000
2097.653171,2.649277,1710184.000000,3835.000000
2101.526268,2.677316,1717208.000000,3610.000000
2105.390686,2.654623,1723688.000000,3818.000000
2109.246423,2.659690,1731128.000000,3790.000000
2113.093481,2.667069,1734776.000000,3734.000000
2116.931859,2.654566,1739264.000000,3853.000000
2120.761557,2.657238,1741368.000000,3834.000000
2124.582576,2.655632,1737200.000000,3839.000000
2128.394915,2.658271,1737320.000000,3816.000000
2132.198574,2.676305,1736944.000000,3660.000000
2135.993553,2.678077,1734040.000000,3639.000000
2140.725072,2.685927,1733160.000000,3572.000000
2144.500522,2.666672,1732264.000000,3732.000000
2148.267292,2.662983,1729576.000000,3758.000000
2152.025383,2.664350,1729952.000000,3747.000000
2155.774794,2.662925,1729344.000000,3758.000000
2159.515525,2.671307,1729736.000000,3687.000000
2163.247576,2.653317,1728864.000000,3841.000000
2166.970948,2.666609,1726440.000000,3720.000000
2170.685640,2.679176,1725536.000000,3612.000000
2174.391652,2.659183,1719984.000000,3770.000000
2178.088985,2.660594,1713224.000000,3743.000000
2181.777638,2.660363,1704536.000000,3726.000000
2185.457611,2.659004,1691456.000000,3709.000000
2189.128904,2.652761,1680800.000000,3739.000000
2192.791518,2.655001,1667352.000000,3690.000000
2196.445452,2.644395,1653144.000000,3749.000000
2200.090706,2.660545,1643464.000000,3591.000000
2203.727281,2.658016,1630736.000000,3584.000000
2207.355175,2.664484,1618720.000000,3505.000000
2210.974390,2.647277,1609552.000000,3626.000000
2214.584926,2.682053,1602832.000000,3333.000000
2218.186781,2.658804,1598144.000000,3506.000000
2221.779957,2.639081,1593400.000000,3658.000000
2225.364453,2.665881,1592432.000000,3437.000000
2228.940270,2.652048,1589184.000000,3541.000000
2232.507406,2.660016,1588896.000000,3476.000000
2236.065863,2.646471,1585744.000000,3579.000000
2239.615641,2.654140,1583328.000000,3511.000000
2243.156738,2.626060,1575080.000000,3726.000000
2246.689156,2.639230,1570416.000000,3604.000000
2250.212894,2.656971,1563272.000000,3444.000000
2253.727952,2.634547,1556592.000000,3611.000000
2257.234331,2.632799,1550768.000000,3612.000000
2260.732030,2.650693,1543520.000000,3450.000000
2264.221049,2.605187,1535416.000000,3811.000000
2267.701389,2.605255,1528000.000000,3792.000000
2271.173048,2.640819,1523256.000000,3483.000000
2274.636028,2.595194,1516240.000000,3851.000000
2278.090329,2.601458,1510704.000000,3782.000000
2281.535949,2.601164,1503696.000000,3767.000000
2284.972890,2.587132,1497240.000000,3874.000000
2288.401151,2.591113,1488016.000000,3815.000000
2291.820732,2.575903,1478608.000000,3926.000000
2296.083003,2.550324,1467184.000000,4132.000000
2299.483055,2.561471,1456512.000000,3998.000000
2302.874428,2.542945,1448400.000000,4149.000000
2306.257120,2.528010,1437888.000000,4263.000000
2309.631133,2.525535,1429048.000000,4261.000000
2312.996466,2.524970,1423840.000000,4251.000000
2316.353119,2.531795,1418832.000000,4170.000000
2319.701093,2.499576,1412792.000000,4472.000000
2323.040387,2.508945,1404216.000000,4350.000000
2326.371001,2.477710,1391184.000000,4631.000000
2329.692936,2.506048,1383016.000000,4313.000000
2333.006191,2.474061,1372992.000000,4609.000000
2336.310766,2.450974,1366312.000000,4837.000000
2339.606661,2.459150,1360616.000000,4727.000000
2342.893876,2.444253,1353120.000000,4865.000000
2346.172412,2.429127,1349512.000000,5024.000000
2349.442268,2.408895,1348080.000000,5258.000000
2352.703445,2.414764,1343552.000000,5170.000000
2355.955942,2.404102,1341144.000000,5289.000000
2359.199759,2.389537,1334184.000000,5441.000000
2362.434896,2.376779,1327944.000000,5577.000000
2365.661353,2.370871,1318928.000000,5615.000000
2368.879131,2.352073,1308496.000000,5817.000000
2372.088229,2.356181,1299584.000000,5723.000000
2375.288648,2.345152,1287808.000000,5817.000000
2378.480386,2.338052,1277816.000000,5867.000000
2381.663445,2.353619,1266432.000000,5610.000000
2384.837824,2.332430,1253640.000000,5831.000000
2388.003524,2.323573,1242024.000000,5896.000000
2391.160543,2.332094,1231832.000000,5734.000000
2394.308883,2.327927,1219432.000000,5731.000000
2397.448544,2.340021,1205296.000000,5509.000000
2400.579524,2.310992,1189576.000000,5813.000000
