Method:,Hadamard 3,,
1865.815755,2.529463,1130680.000000,3341.000000
1870.177087,2.521932,1109912.000000,3337.000000
1874.529738,2.480465,1094696.000000,3621.000000
1878.873710,2.502565,1077408.000000,3387.000000
1883.209003,2.479849,1065672.000000,3530.000000
1887.535615,2.505683,1056336.000000,3297.000000
1891.853548,2.469662,1045096.000000,3544.000000
1896.162801,2.499118,1039856.000000,3295.000000
1900.463374,2.499075,1032496.000000,3272.000000
1904.755268,2.488477,1032856.000000,3354.000000
1909.038482,2.493902,1032744.000000,3312.000000
1913.313016,2.478599,1036120.000000,3442.000000
1917.578871,2.504842,1037664.000000,3245.000000
1921.836045,2.494245,1041048.000000,3336.000000
1926.084540,2.499677,1044672.000000,3306.000000
1930.324356,2.486334,1047384.000000,3418.000000
1934.555491,2.464757,1057560.000000,3627.000000
1938.777947,2.481325,1068392.000000,3527.000000
1942.991723,2.489374,1079736.000000,3499.000000
1947.196820,2.475721,1095960.000000,3665.000000
1951.393236,2.484447,1110272.000000,3639.000000
1955.580973,2.476416,1127368.000000,3764.000000
1959.760031,2.504850,1145128.000000,3581.000000
1963.930408,2.480643,1165008.000000,3852.000000
1969.131174,2.473334,1188688.000000,3997.000000
1973.282022,2.469897,1206168.000000,4088.000000
1977.424191,2.481938,1224304.000000,4036.000000
1981.557679,2.493785,1241640.000000,3983.000000
1985.682488,2.497051,1260120.000000,4012.000000
1989.798618,2.489505,1280704.000000,4149.000000
1993.906067,2.493389,1305288.000000,4191.000000
1998.004837,2.486048,1325976.000000,4330.000000
2002.094927,2.482430,1347776.000000,4438.000000
2006.176337,2.492607,1369472.000000,4405.000000
2010.249068,2.490532,1387696.000000,4485.000000
2014.313119,2.479122,1406264.000000,4666.000000
2018.368490,2.496581,1423160.000000,4536.000000
2022.415181,2.486131,1440168.000000,4702.000000
2026.453193,2.495633,1456688.000000,4653.000000
2030.482525,2.496239,1475336.000000,4706.000000
2034.503177,2.494656,1489336.000000,4768.000000
2038.515150,2.486802,1507736.000000,4915.000000
2042.518443,2.490258,1523184.000000,4926.000000
2046.513056,2.498962,1542032.000000,4888.000000
2050.498989,2.507440,1560528.000000,4851.000000
2054.476243,2.490763,1580680.000000,5106.000000
2058.444817,2.499496,1599520.000000,5064.000000
2062.404711,2.485062,1614144.000000,5283.000000
2066.355926,2.486190,1630904.000000,5324.000000
2070.298460,2.493246,1645472.000000,5285.000000
2074.232315,2.498865,1658072.000000,5257.000000
2078.157491,2.490445,1670472.000000,5400.000000
2082.073986,2.479119,1680512.000000,5576.000000
2085.981802,2.486779,1689864.000000,5509.000000
2089.880938,2.509489,1696544.000000,5249.000000
2093.771395,2.486943,1704312.000000,5554.000000
2097.653171,2.497524,1710184.000000,5439.000000
2101.526268,2.485396,1717208.000000,5616.000000
2105.390686,2.502620,1723688.000000,5418.000000
2109.246423,2.501534,1731128.000000,5455.000000
2113.093481,2.483979,1734776.000000,5692.000000
2116.931859,2.502219,1739264.000000,5472.000000
2120.761557,2.503777,1741368.000000,5459.000000
2124.582576,2.505610,1737200.000000,5423.000000
2128.394915,2.505080,1737320.000000,5430.000000
2132.198574,2.489355,1736944.000000,5629.000000
2135.993553,2.493516,1734040.000000,5566.000000
2140.725072,2.499820,1733160.000000,5483.000000
2144.500522,2.495026,1732264.000000,5541.000000
2148.267292,2.500986,1729576.000000,5457.000000
2152.025383,2.507979,1729952.000000,5371.000000
2155.774794,2.504123,1729344.000000,5417.000000
2159.515525,2.493609,1729736.000000,5551.000000
2163.247576,2.495036,1728864.000000,5530.000000
2166.970948,2.492780,1726440.000000,5551.000000
2170.685640,2.506303,1725536.000000,5378.000000
2174.391652,2.497855,1719984.000000,5466.000000
2178.088985,2.500135,1713224.000000,5416.000000
2181.777638,2.501551,1704536.000000,5371.000000
2185.457611,2.499826,1691456.000000,5351.000000
2189.128904,2.497162,1680800.000000,5350.000000
2192.791518,2.498736,1667352.000000,5288.000000
2196.445452,2.502057,1653144.000000,5203.000000
2200.090706,2.496429,1643464.000000,5240.000000
2203.727281,2.495796,1630736.000000,5207.000000
2207.355175,2.499478,1618720.000000,5125.000000
2210.974390,2.494224,1609552.000000,5158.000000
2214.584926,2.485143,1602832.000000,5245.000000
2218.186781,2.499551,1598144.000000,5059.000000
2221.779957,2.497917,1593400.000000,5063.000000
2225.364453,2.490422,1592432.000000,5148.000000
2228.940270,2.485505,1589184.000000,5196.000000
2232.507406,2.487185,1588896.000000,5175.000000
2236.065863,2.496512,1585744.000000,5055.000000
2239.615641,2.491916,1583328.000000,5101.000000
2243.156738,2.499812,1575080.000000,4983.000000
2246.689156,2.482776,1570416.000000,5167.000000
2250.212894,2.477447,1563272.000000,5207.000000
2253.727952,2.496781,1556592.000000,4959.000000
2257.234331,2.467913,1550768.000000,5280.000000
2260.732030,2.489282,1543520.000000,5003.000000
2264.221049,2.470891,1535416.000000,5192.000000
2267.701389,2.464709,1528000.000000,5241.000000
2271.173048,2.457106,1523256.000000,5317.000000
2274.636028,2.450147,1516240.000000,5378.000000
2278.090329,2.460512,1510704.000000,5232.000000
2281.535949,2.459656,1503696.000000,5218.000000
2284.972890,2.448809,1497240.000000,5327.000000
2288.401151,2.453525,1488016.000000,5237.000000
2291.820732,2.440850,1478608.000000,5358.000000
2296.083003,2.432726,1467184.000000,5417.000000
2299.483055,2.421139,1456512.000000,5523.000000
2302.874428,2.417928,1448400.000000,5533.000000
2306.257120,2.428317,1437888.000000,5363.000000
2309.631133,2.393796,1429048.000000,5771.000000
2312.996466,2.414918,1423840.000000,5477.000000
2316.353119,2.419457,1418832.000000,5401.000000
2319.701093,2.403755,1412792.000000,5576.000000
2323.040387,2.388219,1404216.000000,5744.000000
2326.371001,2.387967,1391184.000000,5694.000000
2329.692936,2.367626,1383016.000000,5932.000000
2333.006191,2.373791,1372992.000000,5806.000000
2336.310766,2.365361,1366312.000000,5891.000000
2339.606661,2.345002,1360616.000000,6148.000000
2342.893876,2.359382,1353120.000000,5915.000000
2346.172412,2.340526,1349512.000000,6161.000000
2349.442268,2.321505,1348080.000000,6430.000000
2352.703445,2.322550,1343552.000000,6393.000000
2355.955942,2.321295,1341144.000000,6400.000000
2359.199759,2.317072,1334184.000000,6429.000000
2362.434896,2.315374,1327944.000000,6424.000000
2365.661353,2.310729,1318928.000000,6449.000000
2368.879131,2.305197,1308496.000000,6480.000000
2372.088229,2.297033,1299584.000000,6558.000000
2375.288648,2.288469,1287808.000000,6628.000000
2378.480386,2.301103,1277816.000000,6388.000000
2381.663445,2.304346,1266432.000000,6284.000000
2384.837824,2.294647,1253640.000000,6361.000000
2388.003524,2.297903,1242024.000000,6255.000000
2391.160543,2.295854,1231832.000000,6233.000000
2394.308883,2.306705,1219432.000000,6018.000000
2397.448544,2.287862,1205296.000000,6212.000000
2400.579524,2.290276,1189576.000000,6097.000000
