Method:,Hadamard 3,,
1835.043403,2.219276,1298784.000000,7839.000000
1839.465492,2.219531,1271032.000000,7667.000000
1843.878902,2.207704,1245112.000000,7718.000000
1848.283632,2.194438,1219704.000000,7795.000000
1852.679682,2.191171,1197672.000000,7712.000000
1857.067053,2.196138,1174848.000000,7479.000000
1861.445744,2.193773,1152064.000000,7374.000000
1865.815755,2.178394,1130680.000000,7498.000000
1870.177087,2.172957,1109912.000000,7453.000000
1874.529738,2.167137,1094696.000000,7450.000000
1878.873710,2.159991,1077408.000000,7454.000000
1883.209003,2.161868,1065672.000000,7341.000000
1887.535615,2.153574,1056336.000000,7417.000000
1891.853548,2.141670,1045096.000000,7542.000000
1896.162801,2.142086,1039856.000000,7497.000000
1900.463374,2.135596,1032496.000000,7556.000000
1904.755268,2.123786,1032856.000000,7767.000000
1909.038482,2.125476,1032744.000000,7736.000000
1913.313016,2.126052,1036120.000000,7751.000000
1917.578871,2.112695,1037664.000000,8005.000000
1921.836045,2.100648,1041048.000000,8257.000000
1926.084540,2.094442,1044672.000000,8405.000000
1930.324356,2.106239,1047384.000000,8201.000000
1934.555491,2.093254,1057560.000000,8532.000000
1938.777947,2.096206,1068392.000000,8561.000000
1942.991723,2.089675,1079736.000000,8783.000000
1947.196820,2.087778,1095960.000000,8954.000000
1951.393236,2.089838,1110272.000000,9028.000000
1955.580973,2.079354,1127368.000000,9391.000000
1959.760031,2.076854,1145128.000000,9594.000000
1963.930408,2.068288,1165008.000000,9955.000000
1969.131174,2.073637,1188688.000000,10033.000000
1973.282022,2.078163,1206168.000000,10075.000000
1977.424191,2.071190,1224304.000000,10392.000000
1981.557679,2.075295,1241640.000000,10440.000000
1985.682488,2.064382,1260120.000000,10865.000000
1989.798618,2.065307,1280704.000000,11019.000000
1993.906067,2.070422,1305288.000000,11099.000000
1998.004837,2.069919,1325976.000000,11288.000000
2002.094927,2.068316,1347776.000000,11516.000000
2006.176337,2.073934,1369472.000000,11551.000000
2010.249068,2.066055,1387696.000000,11919.000000
2014.313119,2.067910,1406264.000000,12027.000000
2018.368490,2.063879,1423160.000000,12285.000000
2022.415181,2.064676,1440168.000000,12409.000000
2026.453193,2.065277,1456688.000000,12534.000000
2030.482525,2.066526,1475336.000000,12658.000000
2034.503177,2.058348,1489336.000000,13021.000000
2038.515150,2.064081,1507736.000000,13009.000000
2042.518443,2.062508,1523184.000000,13190.000000
2046.513056,2.060114,1542032.000000,13427.000000
2050.498989,2.058776,1560528.000000,13630.000000
2054.476243,2.055080,1580680.000000,13924.000000
2058.444817,2.056901,1599520.000000,14031.000000
2062.404711,2.055593,1614144.000000,14202.000000
2066.355926,2.055546,1630904.000000,14351.000000
2070.298460,2.053069,1645472.000000,14562.000000
2074.232315,2.053588,1658072.000000,14656.000000
2078.157491,2.055758,1670472.000000,14692.000000
2082.073986,2.048483,1680512.000000,15030.000000
2085.981802,2.051269,1689864.000000,15017.000000
2089.880938,2.056146,1696544.000000,14908.000000
2093.771395,2.053090,1704312.000000,15082.000000
2097.653171,2.051828,1710184.000000,15178.000000
2101.526268,2.050075,1717208.000000,15302.000000
2105.390686,2.052364,1723688.000000,15279.000000
2109.246423,2.053950,1731128.000000,15289.000000
2113.093481,2.046119,1734776.000000,15600.000000
2116.931859,2.052788,1739264.000000,15402.000000
2120.761557,2.045295,1741368.000000,15689.000000
2124.582576,2.044753,1737200.000000,15671.000000
2128.394915,2.046560,1737320.000000,15607.000000
2132.198574,2.041844,1736944.000000,15774.000000
2135.993553,2.038811,1734040.000000,15858.000000
2140.725072,2.040154,1733160.000000,15801.000000
2144.500522,2.039875,1732264.000000,15803.000000
2148.267292,2.040742,1729576.000000,15747.000000
2152.025383,2.039872,1729952.000000,15782.000000
2155.774794,2.037962,1729344.000000,15846.000000
2159.515525,2.040176,1729736.000000,15769.000000
2163.247576,2.039324,1728864.000000,15792.000000
2166.970948,2.043415,1726440.000000,15622.000000
2170.685640,2.040527,1725536.000000,15718.000000
2174.391652,2.036675,1719984.000000,15807.000000
2178.088985,2.045927,1713224.000000,15413.000000
2181.777638,2.040938,1704536.000000,15512.000000
2185.457611,2.032638,1691456.000000,15690.000000
2189.128904,2.042075,1680800.000000,15256.000000
2192.791518,2.033746,1667352.000000,15427.000000
2196.445452,2.035810,1653144.000000,15223.000000
2200.090706,2.036783,1643464.000000,15100.000000
2203.727281,2.036206,1630736.000000,15003.000000
2207.355175,2.038206,1618720.000000,14824.000000
2210.974390,2.034336,1609552.000000,14872.000000
2214.584926,2.031614,1602832.000000,14903.000000
2218.186781,2.035384,1598144.000000,14731.000000
2221.779957,2.032739,1593400.000000,14777.000000
2225.364453,2.039317,1592432.000000,14546.000000
2228.940270,2.032736,1589184.000000,14738.000000
2232.507406,2.031362,1588896.000000,14782.000000
2236.065863,2.034514,1585744.000000,14646.000000
2239.615641,2.036977,1583328.000000,14541.000000
2243.156738,2.036114,1575080.000000,14494.000000
2246.689156,2.034856,1570416.000000,14493.000000
2250.212894,2.033866,1563272.000000,14460.000000
2253.727952,2.033842,1556592.000000,14399.000000
2257.234331,2.036915,1550768.000000,14244.000000
2260.732030,2.029186,1543520.000000,14432.000000
2264.221049,2.036822,1535416.000000,14106.000000
2267.701389,2.030888,1528000.000000,14231.000000
2271.173048,2.038074,1523256.000000,13954.000000
2274.636028,2.039193,1516240.000000,13854.000000
2278.090329,2.029037,1510704.000000,14130.000000
2281.535949,2.036495,1503696.000000,13825.000000
2284.972890,2.031496,1497240.000000,13925.000000
2288.401151,2.033831,1488016.000000,13765.000000
2291.820732,2.033450,1478608.000000,13690.000000
2296.083003,2.022440,1467184.000000,13933.000000
2299.483055,2.030734,1456512.000000,13570.000000
2302.874428,2.029462,1448400.000000,13534.000000
2306.257120,2.028454,1437888.000000,13467.000000
2309.631133,2.018961,1429048.000000,13680.000000
2312.996466,2.024481,1423840.000000,13458.000000
2316.353119,2.024049,1418832.000000,13424.000000
2319.701093,2.023298,1412792.000000,13390.000000
2323.040387,2.025513,1404216.000000,13241.000000
2326.371001,2.018978,1391184.000000,13317.000000
2329.692936,2.021274,1383016.000000,13169.000000
2333.006191,2.016798,1372992.000000,13209.000000
2336.310766,2.015371,1366312.000000,13188.000000
2339.606661,2.012340,1360616.000000,13225.000000
2342.893876,2.014297,1353120.000000,13093.000000
2346.172412,2.015266,1349512.000000,13029.000000
2349.442268,2.018789,1348080.000000,12910.000000
2352.703445,2.014779,1343552.000000,12986.000000
2355.955942,2.020979,1341144.000000,12779.000000
2359.199759,2.018311,1334184.000000,12791.000000
2362.434896,2.029268,1327944.000000,12414.000000
2365.661353,2.022860,1318928.000000,12513.000000
2368.879131,2.035029,1308496.000000,12071.000000
2372.088229,2.038294,1299584.000000,11899.000000
2375.288648,2.045356,1287808.000000,11601.000000
2378.480386,2.054236,1277816.000000,11278.000000
2381.663445,2.054879,1266432.000000,11161.000000
2384.837824,2.065796,1253640.000000,10774.000000
2388.003524,2.076554,1242024.000000,10413.000000
2391.160543,2.083530,1231832.000000,10163.000000
2394.308883,2.099834,1219432.000000,9690.000000
2397.448544,2.110840,1205296.000000,9338.000000
2400.579524,2.121053,1189576.000000,9002.000000
